DATE,Unemployment Rate,Consumer Price Index,Industrial Production,Federal Funds Rate,Gross Domestic Product,Personal Consumption Expenditures,S&P 500 Index
2017-09-01,75.43859649122805,104.9789773671229,97.03859141200265,1045.4545454545453,109.01853674329087,111.19278676025755,119.54882579873684
2017-10-01,73.68421052631578,105.06034155921056,98.24597756835873,1045.4545454545453,110.925655778558,111.44306231198256,122.20139603965097
2017-11-01,73.68421052631578,105.34064333090518,98.4989148019842,1054.5454545454545,110.925655778558,112.21460714196922,125.63312913129512
2017-12-01,71.92982456140349,105.56258439937464,98.73025508720012,1181.8181818181818,110.925655778558,113.25465951751514,126.86830629356693
2018-01-01,70.17543859649122,106.01157842272744,98.72840669972362,1281.8181818181818,112.53921091498789,113.56294595871282,133.99560593910002
2018-02-01,71.92982456140349,106.29699208083596,98.96840522101364,1290.9090909090908,112.53921091498789,113.8563153140461,128.77682820930156
2018-03-01,70.17543859649122,106.31743962649149,99.41824436266141,1372.7272727272727,112.53921091498789,114.30797152494054,125.3147257982623
2018-04-01,70.17543859649122,106.59433347391021,100.54751182724775,1536.3636363636363,113.93627457846141,114.68255612553556,125.6554316002259
2018-05-01,66.66666666666666,106.83501812589724,99.59987275311478,1545.4545454545453,113.93627457846141,115.2344883025185,128.37063856239234
2018-06-01,70.17543859649122,106.93129198669205,100.42152962819199,1654.5454545454547,113.93627457846141,115.44498495860506,128.9922605687604
2018-07-01,66.66666666666666,107.01478613145214,100.5484846627617,1736.3636363636363,115.14211868566768,115.81293974326037,133.63876643620782
2018-08-01,66.66666666666666,107.20605588143832,101.23180432775607,1736.3636363636363,115.14211868566768,116.1378007243074,137.68310564252465
2018-09-01,64.91228070175438,107.42714496883879,101.27587377653775,1772.7272727272727,115.14211868566768,116.16929235002111,138.27435832949763
2018-10-01,66.66666666666666,107.67847938418807,101.10650311356007,1990.909090909091,115.80166311909483,116.710451076102,128.677653400652
2018-11-01,66.66666666666666,107.6026530690488,101.18715117766604,2000.0,115.80166311909483,117.37177521609054,130.97575674175167
2018-12-01,68.42105263157895,107.67634943151563,101.21876833186923,2063.6363636363635,115.80166311909483,116.44940207347494,118.9552005086861
2019-01-01,70.17543859649122,107.58859538141061,100.5520841541633,2181.8181818181815,116.87417226168817,116.72288198098899,128.31511965037322
2019-02-01,66.66666666666666,107.91149620655428,100.03190900485737,2181.8181818181815,116.87417226168817,116.99470443451814,132.12979087876474
2019-03-01,66.66666666666666,108.31959513859601,100.04261019551075,2190.909090909091,116.87417226168817,118.08199424863466,134.49812327096552
2019-04-01,64.91228070175438,108.72684208956878,99.49655762153391,2200.0,118.45934423998766,118.42508722351594,139.78570649001847
2019-05-01,63.1578947368421,108.75367949324163,99.63547853292512,2172.7272727272725,118.45934423998766,118.94967140974748,130.59092052254212
2019-06-01,63.1578947368421,108.71832227887896,99.75698568861677,2163.6363636363635,118.45934423998766,119.40878616357413,139.59257659949037
2019-07-01,64.91228070175438,108.96923070369375,99.23476758473156,2181.8181818181815,120.22662349090258,120.1322648279977,141.4251752167373
2019-08-01,63.1578947368421,109.0689124887645,99.98939609289802,1936.3636363636363,120.22662349090258,120.6477330173121,138.86656005770172
2019-09-01,61.40350877192983,109.23675275935368,99.67682404226775,1854.5454545454547,120.22662349090258,120.91624056287138,141.25244971267776
2019-10-01,63.1578947368421,109.54559589685915,98.82821962345429,1663.6363636363637,121.4226577763404,121.13833939685247,144.13848409644157
2019-11-01,63.1578947368421,109.85401304383018,99.37456404808532,1409.0909090909092,121.4226577763404,121.91402786180147,149.04597630244047
2019-12-01,63.1578947368421,110.17393193523239,99.17289524604469,1409.0909090909092,121.4226577763404,122.44275568299534,153.3071714300628
2020-01-01,63.1578947368421,110.38564923087408,98.58442704365989,1409.0909090909092,120.28467416306083,123.01872094275981,153.05757358628446
2020-02-01,61.40350877192983,110.43804606661641,98.9099378066256,1436.3636363636365,120.28467416306083,122.93170460855079,140.18382928646335
2020-03-01,77.19298245614036,109.93793317912477,94.95458317403151,590.9090909090909,120.28467416306083,114.4513412946373,122.64412377395738
2020-04-01,259.64912280701753,109.06720852662653,82.38087872340634,45.45454545454546,110.36295288700231,101.38977516636693,138.20080763408765
2020-05-01,231.578947368421,108.96923070369375,83.67436082274645,45.45454545454546,110.36295288700231,109.82041486073241,144.45878551193658
2020-06-01,192.98245614035088,109.49745896646175,89.18420932307185,72.72727272727273,110.36295288700231,116.35989955828849,147.11515191777508
2020-07-01,178.9473684210526,110.05550656664407,92.42297331609468,81.81818181818181,120.04603862290696,118.53945154847638,155.22138759318398
2020-08-01,147.36842105263156,110.46616144189274,93.32352715135278,90.90909090909092,120.04603862290696,119.79165803409381,166.09692558093187
2020-09-01,136.8421052631579,110.75626099588067,93.28655940182291,81.81818181818181,120.04603862290696,121.61900105248327,159.58128300884033
2020-10-01,121.05263157894737,110.89342994798656,93.90353168476628,81.81818181818181,122.17306485349569,122.03833691067152,155.16634320178042
2020-11-01,117.54385964912282,111.14561634440483,94.3192242998746,81.81818181818181,122.17306485349569,121.863475515261,171.85380968876194
2020-12-01,117.54385964912282,111.62868961051686,95.53624152781872,81.81818181818181,122.17306485349569,122.87783735404045,178.23326484419118
2021-01-01,112.28070175438596,111.88172798800412,96.12928205711907,81.81818181818181,125.42838666796507,124.98446136889123,176.24834510935327
2021-02-01,108.77192982456141,112.27960314721805,92.91279599736556,72.72727272727273,125.42838666796507,124.17976745920592,180.84692439463035
2021-03-01,107.01754385964912,112.82231508815872,95.52554033716532,63.63636363636365,125.42838666796507,130.21289996436474,188.521820830506
2021-04-01,107.01754385964912,113.57972625848254,95.66056990650078,63.63636363636365,129.37040707826253,131.8919008511026,198.40513621114272
2021-05-01,101.75438596491226,114.33756341934081,96.49234427092303,54.54545454545454,129.37040707826253,132.18609893342835,199.49368650321014
2021-06-01,103.50877192982458,115.31989759187549,96.94140514415965,72.72727272727273,129.37040707826253,134.11786155286862,203.92523453181423
2021-07-01,94.73684210526316,115.85451571266086,97.34853680674526,90.90909090909092,132.4325440505009,134.4485236228629,208.56414806941288
2021-08-01,89.4736842105263,116.18977026330475,97.32363221758828,81.81818181818181,132.4325440505009,135.83332642727504,214.61048975272732
2021-09-01,82.45614035087719,116.69669899934823,96.3063381206569,72.72727272727273,132.4325440505009,136.55349018372877,204.4016532298246
2021-10-01,78.94736842105263,117.79831052154022,97.62812973345281,72.72727272727273,137.16609860675618,138.34768412241954,218.5347752433105
2021-11-01,73.68421052631578,118.77638478872998,98.51749596030052,72.72727272727273,137.16609860675618,139.63221096074318,216.71356512083668
2021-12-01,68.42105263157895,119.6206980280898,98.44589526647425,72.72727272727273,137.16609860675618,140.10044171148698,226.1650667413246
2022-01-01,70.17543859649122,120.360217595965,98.46515740965035,72.72727272727273,139.59338178049262,141.03110212402729,214.2721565538415
2022-02-01,66.66666666666666,121.20495682585933,99.07921118605188,72.72727272727273,139.59338178049262,142.01148615611555,207.55247011706422
2022-03-01,64.91228070175438,122.45822097832986,99.88413529028925,181.81818181818184,139.59338178049262,143.96148076939014,214.97729418854604
2022-04-01,64.91228070175438,122.93320042428657,100.10710919008525,300.0,142.86129249716376,144.9758426081696,196.06859670018366
2022-05-01,63.1578947368421,124.09061670649677,100.1688842452207,700.0,142.86129249716376,145.60650384943688,196.0790361537257
2022-06-01,63.1578947368421,125.69787899312877,100.02928234896973,1100.0,142.86129249716376,147.07915171505047,179.6240847683628
2022-07-01,61.40350877192983,125.64164824257604,100.25118612970039,1527.2727272727273,145.44229424936844,147.04931754332168,195.99077531923373
2022-08-01,63.1578947368421,125.73621814123288,100.36773182427088,2118.1818181818185,145.44229424936844,148.32141347675832,187.67290344929037
2022-09-01,61.40350877192983,126.27254022415622,100.72019013097284,2327.2727272727275,145.44229424936844,149.06478158900114,170.14506095217308
2022-10-01,63.1578947368421,126.93623347689214,100.63419147154018,2800.0,148.00140659114837,149.96809401079003,183.73343329900968
2022-11-01,63.1578947368421,127.2467805765356,100.30498393362149,3436.363636363636,148.00140659114837,149.94986201695576,193.60963087041318
2022-12-01,61.40350877192983,127.28937962998461,99.06053274418414,3727.2727272727266,148.00140659114837,150.28632517589728,182.19219033970933
2023-01-01,61.40350877192983,127.99141203082468,99.9565142525267,3936.3636363636365,150.38234776825726,153.10896931223948,193.44307413435578
2023-02-01,63.1578947368421,128.4259223760048,100.00778268411155,4154.545454545455,150.38234776825726,153.58051497095312,188.3918021818458
2023-03-01,61.40350877192983,128.49706279526467,100.02140238130677,4227.272727272727,150.38234776825726,153.40813975652,194.9952310678138
2023-04-01,59.64912280701754,129.0146412946704,100.4200703749211,4390.909090909091,151.98478104693717,154.4639379449228,197.8504216115669
2023-05-01,63.1578947368421,129.20974495946697,100.18347677792987,4599.999999999999,151.98478104693717,154.77636802108282,198.34155044865923
